order_id,product_id,order_date,qty,region,customer_type,base_price,unit_price,discount_pct,order_value,order_month,category,is_on_sale,sale_event,day_of_week,calc_order_value
984,SKU0030,2025-08-29,1,KwaZulu-Natal,Individual,12999,11891.3,8.52,11891.3,2025-08,Wearables & Smart Devices,false,,Friday,11891.3
985,SKU0009,2025-08-29,1,Free State,Business,24999,21159.11,15.36,21159.11,2025-08,Mobile & Smartphones,false,,Friday,21159.11
986,SKU0002,2025-08-29,1,Gauteng,Individual,24999,21686.71,13.25,21686.71,2025-08,Computers & Laptops,false,,Friday,21686.71
987,SKU0028,2025-08-29,1,Western Cape,Individual,34999,32263.79,7.82,32263.79,2025-08,Gaming & Entertainment,false,,Friday,32263.79
988,SKU0012,2025-08-29,1,Free State,Individual,28999,24054.18,17.05,24054.18,2025-08,Mobile & Smartphones,false,,Friday,24054.18
989,SKU0023,2025-01-01,1,KwaZulu-Natal,Premium,6999,6834.72,2.35,6834.72,2025-01,Networking & Storage,false,,Wednesday,6834.72
990,SKU0009,2025-01-01,2,Eastern Cape,Individual,24999,23987.77,4.05,47975.54,2025-01,Mobile & Smartphones,false,,Wednesday,47975.54
991,SKU0016,2025-01-01,1,KwaZulu-Natal,Premium,1299,1131.13,12.92,1131.13,2025-01,Accessories & Peripherals,false,,Wednesday,1131.13
992,SKU0026,2025-01-01,1,Eastern Cape,Individual,2535,2167.76,14.49,2167.76,2025-01,Software & Licensing,false,,Wednesday,2167.76
993,SKU0018,2025-01-06,1,Eastern Cape,Individual,4999,4302.98,13.92,4302.98,2025-01,Accessories & Peripherals,false,,Monday,4302.98
994,SKU0022,2025-01-06,3,Eastern Cape,Individual,6999,6075.82,13.19,18227.45,2025-01,Displays & Audio Visual,false,,Monday,18227.45
995,SKU0030,2025-01-11,1,Free State,Individual,12999,11878.26,8.62,11878.26,2025-01,Wearables & Smart Devices,false,,Saturday,11878.26
996,SKU0026,2025-01-11,1,Eastern Cape,Individual,2535,2264.64,10.67,2264.64,2025-01,Software & Licensing,false,,Saturday,2264.64
997,SKU0015,2025-01-16,2,Gauteng,Premium,8999,8695.23,3.38,17390.45,2025-01,Accessories & Peripherals,false,,Thursday,17390.45
998,SKU0027,2025-01-16,3,Eastern Cape,Individual,4087,3411.89,16.52,10235.68,2025-01,Software & Licensing,false,,Thursday,10235.68
999,SKU0023,2025-01-16,1,Free State,Individual,6999,6692.84,4.37,6692.84,2025-01,Networking & Storage,false,,Thursday,6692.84
1000,SKU0019,2025-01-16,2,KwaZulu-Natal,Individual,12999,11278.01,13.24,22556.03,2025-01,Displays & Audio Visual,false,,Thursday,22556.03
1001,SKU0029,2025-01-16,1,Eastern Cape,Individual,24999,21109.03,15.56,21109.03,2025-01,Gaming & Entertainment,false,,Thursday,21109.03
1002,SKU0029,2025-01-16,1,Free State,Individual,24999,24060.43,3.75,24060.43,2025-01,Gaming & Entertainment,false,,Thursday,24060.43
1003,SKU0021,2025-01-21,1,KwaZulu-Natal,Individual,8999,8336.05,7.37,8336.05,2025-01,Displays & Audio Visual,false,,Tuesday,8336.05
1004,SKU0020,2025-01-21,1,KwaZulu-Natal,Individual,5579,5289.36,5.19,5289.36,2025-01,Displays & Audio Visual,false,,Tuesday,5289.36
1005,SKU0027,2025-01-21,1,KwaZulu-Natal,Individual,4087,3368.35,17.58,3368.35,2025-01,Software & Licensing,false,,Tuesday,3368.35
1006,SKU0018,2025-01-21,1,KwaZulu-Natal,Individual,4999,4960.03,0.78,4960.03,2025-01,Accessories & Peripherals,false,,Tuesday,4960.03
1007,SKU0011,2025-01-21,1,KwaZulu-Natal,Business,18999,16095.19,15.28,16095.19,2025-01,Mobile & Smartphones,false,,Tuesday,16095.19
1008,SKU0029,2025-01-21,1,Western Cape,Individual,24999,22816.99,8.73,22816.99,2025-01,Gaming & Entertainment,false,,Tuesday,22816.99
1009,SKU0023,2025-01-21,1,KwaZulu-Natal,Individual,6999,5816.35,16.9,5816.35,2025-01,Networking & Storage,false,,Tuesday,5816.35
1010,SKU0017,2025-01-21,1,KwaZulu-Natal,Individual,3999,3945.21,1.35,3945.21,2025-01,Accessories & Peripherals,false,,Tuesday,3945.21
1011,SKU0030,2025-01-21,3,Western Cape,Individual,12999,10849.87,16.53,32549.61,2025-01,Wearables & Smart Devices,false,,Tuesday,32549.61
1012,SKU0020,2025-01-26,1,Gauteng,Individual,5579,4684.86,16.03,4684.86,2025-01,Displays & Audio Visual,false,,Sunday,4684.86
1013,SKU0025,2025-01-26,1,Western Cape,Individual,2999,2400.62,19.95,2400.62,2025-01,Networking & Storage,false,,Sunday,2400.62
1014,SKU0015,2025-01-26,1,Eastern Cape,Business,8999,7808.99,13.22,7808.99,2025-01,Accessories & Peripherals,false,,Sunday,7808.99
1015,SKU0007,2025-01-31,1,Western Cape,Individual,17999,15960.86,11.32,15960.86,2025-01,Computers & Laptops,false,,Friday,15960.86
1016,SKU0028,2025-01-31,1,KwaZulu-Natal,Individual,34999,30418.74,13.09,30418.74,2025-01,Gaming & Entertainment,false,,Friday,30418.74
1017,SKU0017,2025-01-31,1,Free State,Individual,3999,3387.67,15.29,3387.67,2025-01,Accessories & Peripherals,false,,Friday,3387.67
1018,SKU0010,2025-01-31,1,Western Cape,Individual,32999,29622.31,10.23,29622.31,2025-01,Mobile & Smartphones,false,,Friday,29622.31
1019,SKU0010,2025-02-05,1,Free State,Individual,32999,30343.67,8.05,30343.67,2025-02,Mobile & Smartphones,false,,Wednesday,30343.67
1020,SKU0016,2025-02-05,1,KwaZulu-Natal,Individual,1299,1102.4,15.13,1102.4,2025-02,Accessories & Peripherals,false,,Wednesday,1102.4
1021,SKU0017,2025-02-05,2,Western Cape,Individual,3999,3687.69,7.78,7375.39,2025-02,Accessories & Peripherals,false,,Wednesday,7375.39
1022,SKU0020,2025-02-10,1,Eastern Cape,Individual,5579,4543.33,18.56,4543.33,2025-02,Displays & Audio Visual,false,,Monday,4543.33
1023,SKU0026,2025-02-10,1,Western Cape,Business,2535,2234.9,11.84,2234.9,2025-02,Software & Licensing,false,,Monday,2234.9
1024,SKU0024,2025-02-10,1,KwaZulu-Natal,Business,14999,12841.29,14.39,12841.29,2025-02,Networking & Storage,false,,Monday,12841.29
1025,SKU0023,2025-02-15,1,Gauteng,Individual,6999,5793.71,17.22,5793.71,2025-02,Networking & Storage,false,,Saturday,5793.71
1026,SKU0013,2025-02-15,1,Eastern Cape,Individual,8999,8180.52,9.1,8180.52,2025-02,Mobile & Smartphones,false,,Saturday,8180.52
1027,SKU0013,2025-02-15,1,Eastern Cape,Premium,8999,8773.09,2.51,8773.09,2025-02,Mobile & Smartphones,false,,Saturday,8773.09
1028,SKU0024,2025-02-15,2,KwaZulu-Natal,Individual,14999,13066.36,12.89,26132.72,2025-02,Networking & Storage,false,,Saturday,26132.72
1029,SKU0004,2025-02-20,2,Eastern Cape,Individual,45999,42191.87,8.28,84383.74,2025-02,Computers & Laptops,false,,Thursday,84383.74
1030,SKU0030,2025-02-20,1,Western Cape,Individual,12999,11165.78,14.1,11165.78,2025-02,Wearables & Smart Devices,false,,Thursday,11165.78
1031,SKU0026,2025-02-20,1,KwaZulu-Natal,Individual,2535,2196.45,13.36,2196.45,2025-02,Software & Licensing,false,,Thursday,2196.45
1032,SKU0023,2025-02-20,1,KwaZulu-Natal,Individual,6999,6914.17,1.21,6914.17,2025-02,Networking & Storage,false,,Thursday,6914.17
1033,SKU0014,2025-02-25,1,KwaZulu-Natal,Business,23999,20615.75,14.1,20615.75,2025-02,Mobile & Smartphones,false,,Tuesday,20615.75
1034,SKU0021,2025-02-25,1,Free State,Individual,8999,7848.87,12.78,7848.87,2025-02,Displays & Audio Visual,false,,Tuesday,7848.87
1035,SKU0011,2025-02-25,1,Free State,Individual,18999,15830.76,16.68,15830.76,2025-02,Mobile & Smartphones,false,,Tuesday,15830.76
1036,SKU0009,2025-03-02,2,Eastern Cape,Individual,24999,21485.94,14.05,42971.88,2025-03,Mobile & Smartphones,false,,Sunday,42971.88
1037,SKU0023,2025-03-02,2,KwaZulu-Natal,Individual,6999,5717.24,18.31,11434.48,2025-03,Networking & Storage,false,,Sunday,11434.48
1038,SKU0019,2025-03-02,2,Free State,Individual,12999,11203.37,13.81,22406.74,2025-03,Displays & Audio Visual,false,,Sunday,22406.74
1039,SKU0016,2025-03-02,3,KwaZulu-Natal,Business,1299,1003.84,22.72,3011.53,2025-03,Accessories & Peripherals,false,,Sunday,3011.53
1040,SKU0030,2025-03-07,1,Free State,Individual,12999,12022.93,7.51,12022.93,2025-03,Wearables & Smart Devices,false,,Friday,12022.93
1041,SKU0028,2025-03-07,1,Gauteng,Individual,34999,28807.09,17.69,28807.09,2025-03,Gaming & Entertainment,false,,Friday,28807.09
1042,SKU0006,2025-03-07,1,Gauteng,Individual,22999,20225.14,12.06,20225.14,2025-03,Computers & Laptops,false,,Friday,20225.14
1043,SKU0002,2025-03-07,1,KwaZulu-Natal,Individual,24999,20122.48,19.51,20122.48,2025-03,Computers & Laptops,false,,Friday,20122.48
1044,SKU0004,2025-03-07,1,Western Cape,Business,45999,36436.64,20.79,36436.64,2025-03,Computers & Laptops,false,,Friday,36436.64
1045,SKU0028,2025-03-07,2,KwaZulu-Natal,Individual,34999,33822.21,3.36,67644.41,2025-03,Gaming & Entertainment,false,,Friday,67644.41
1046,SKU0015,2025-03-12,2,Western Cape,Individual,8999,7302.9,18.85,14605.8,2025-03,Accessories & Peripherals,false,,Wednesday,14605.8
1047,SKU0030,2025-03-12,2,Gauteng,Individual,12999,12563.56,3.35,25127.11,2025-03,Wearables & Smart Devices,false,,Wednesday,25127.11
1048,SKU0024,2025-03-12,1,Western Cape,Business,14999,11971.32,20.19,11971.32,2025-03,Networking & Storage,false,,Wednesday,11971.32
1049,SKU0030,2025-03-12,2,Eastern Cape,Individual,12999,12701.5,2.29,25403,2025-03,Wearables & Smart Devices,false,,Wednesday,25403
1050,SKU0019,2025-03-12,3,Free State,Individual,12999,12460.13,4.15,37380.4,2025-03,Displays & Audio Visual,false,,Wednesday,37380.4
1051,SKU0030,2025-03-12,1,Eastern Cape,Individual,12999,12220.66,5.99,12220.66,2025-03,Wearables & Smart Devices,false,,Wednesday,12220.66
1052,SKU0026,2025-03-12,2,Gauteng,Individual,2535,2469.25,2.59,4938.51,2025-03,Software & Licensing,false,,Wednesday,4938.51
1053,SKU0028,2025-03-12,1,Eastern Cape,Business,34999,30761.88,12.11,30761.88,2025-03,Gaming & Entertainment,false,,Wednesday,30761.88
1054,SKU0025,2025-03-12,1,Gauteng,Business,2999,2264.02,24.51,2264.02,2025-03,Networking & Storage,false,,Wednesday,2264.02
1055,SKU0009,2025-03-12,1,Western Cape,Individual,24999,24616.62,1.53,24616.62,2025-03,Mobile & Smartphones,false,,Wednesday,24616.62
1056,SKU0030,2025-03-17,1,Free State,Business,12999,11946.28,8.1,11946.28,2025-03,Wearables & Smart Devices,false,,Monday,11946.28
1057,SKU0028,2025-03-17,1,Eastern Cape,Individual,34999,31607.33,9.69,31607.33,2025-03,Gaming & Entertainment,false,,Monday,31607.33
1058,SKU0029,2025-03-17,1,Gauteng,Individual,24999,22182.07,11.27,22182.07,2025-03,Gaming & Entertainment,false,,Monday,22182.07
1059,SKU0030,2025-04-01,2,Free State,Individual,12999,12593.48,3.12,25186.96,2025-04,Wearables & Smart Devices,false,,Tuesday,25186.96
1060,SKU0030,2025-04-01,3,Gauteng,Individual,12999,11489.3,11.61,34467.9,2025-04,Wearables & Smart Devices,false,,Tuesday,34467.9
1061,SKU0030,2025-04-06,2,Gauteng,Individual,12999,12209.64,6.07,24419.28,2025-04,Wearables & Smart Devices,false,,Sunday,24419.28
1062,SKU0030,2025-04-06,1,Gauteng,Business,12999,10726.78,17.48,10726.78,2025-04,Wearables & Smart Devices,false,,Sunday,10726.78
1063,SKU0030,2025-04-11,1,Gauteng,Individual,12999,12546,3.48,12546,2025-04,Wearables & Smart Devices,false,,Friday,12546
1064,SKU0029,2025-04-11,1,Free State,Business,24999,21540.41,13.83,21540.41,2025-04,Gaming & Entertainment,false,,Friday,21540.41
1065,SKU0029,2025-04-16,1,KwaZulu-Natal,Business,24999,21770.59,12.91,21770.59,2025-04,Gaming & Entertainment,false,,Wednesday,21770.59
1066,SKU0028,2025-04-16,1,Eastern Cape,Individual,34999,33025.62,5.64,33025.62,2025-04,Gaming & Entertainment,false,,Wednesday,33025.62
1067,SKU0011,2025-04-16,1,Western Cape,Individual,18999,15230.46,19.84,15230.46,2025-04,Mobile & Smartphones,false,,Wednesday,15230.46
1068,SKU0003,2025-04-16,1,Free State,Business,19999,17513.26,12.43,17513.26,2025-04,Computers & Laptops,false,,Wednesday,17513.26
1069,SKU0017,2025-04-16,1,Gauteng,Business,3999,3205.89,19.83,3205.89,2025-04,Accessories & Peripherals,false,,Wednesday,3205.89
1070,SKU0028,2025-04-21,3,Western Cape,Individual,34999,31616.83,9.66,94850.49,2025-04,Gaming & Entertainment,false,,Monday,94850.49
1071,SKU0016,2025-04-21,1,Gauteng,Individual,1299,1075.63,17.2,1075.63,2025-04,Accessories & Peripherals,false,,Monday,1075.63
1072,SKU0014,2025-04-26,2,Western Cape,Individual,23999,23056.23,3.93,46112.45,2025-04,Mobile & Smartphones,false,,Saturday,46112.45
1073,SKU0007,2025-04-26,1,KwaZulu-Natal,Individual,17999,16236.45,9.79,16236.45,2025-04,Computers & Laptops,false,,Saturday,16236.45
1074,SKU0028,2025-04-26,1,KwaZulu-Natal,Business,34999,31640.31,9.6,31640.31,2025-04,Gaming & Entertainment,false,,Saturday,31640.31
1075,SKU0028,2025-04-26,1,KwaZulu-Natal,Individual,34999,32393.86,7.44,32393.86,2025-04,Gaming & Entertainment,false,,Saturday,32393.86
1076,SKU0030,2025-05-01,2,Gauteng,Individual,12999,12272.57,5.59,24545.15,2025-05,Wearables & Smart Devices,false,,Thursday,24545.15
1077,SKU0028,2025-05-06,1,Gauteng,Individual,34999,29016.25,17.09,29016.25,2025-05,Gaming & Entertainment,false,,Tuesday,29016.25
1078,SKU0025,2025-05-06,2,Eastern Cape,Individual,2999,2867.82,4.37,5735.64,2025-05,Networking & Storage,false,,Tuesday,5735.64
1079,SKU0023,2025-05-06,1,Western Cape,Individual,6999,5734.71,18.06,5734.71,2025-05,Networking & Storage,false,,Tuesday,5734.71
1080,SKU0030,2025-05-06,2,Western Cape,Individual,12999,10588.66,18.54,21177.33,2025-05,Wearables & Smart Devices,false,,Tuesday,21177.33
1081,SKU0030,2025-05-06,2,Eastern Cape,Individual,12999,11546.32,11.18,23092.64,2025-05,Wearables & Smart Devices,false,,Tuesday,23092.64
1082,SKU0027,2025-05-06,1,Western Cape,Business,4087,3240.47,20.71,3240.47,2025-05,Software & Licensing,false,,Tuesday,3240.47
1083,SKU0030,2025-05-16,1,KwaZulu-Natal,Individual,12999,10925.06,15.95,10925.06,2025-05,Wearables & Smart Devices,false,,Friday,10925.06
1084,SKU0015,2025-05-16,1,Gauteng,Individual,8999,7996.9,11.14,7996.9,2025-05,Accessories & Peripherals,false,,Friday,7996.9
1085,SKU0029,2025-05-16,2,Free State,Individual,24999,21019.53,15.92,42039.05,2025-05,Gaming & Entertainment,false,,Friday,42039.05
1086,SKU0026,2025-05-16,1,KwaZulu-Natal,Individual,2535,2193.91,13.46,2193.91,2025-05,Software & Licensing,false,,Friday,2193.91
1087,SKU0008,2025-05-16,2,Gauteng,Individual,26999,25577.52,5.26,51155.03,2025-05,Computers & Laptops,false,,Friday,51155.03
1088,SKU0024,2025-05-21,2,KwaZulu-Natal,Individual,14999,13198.28,12.01,26396.55,2025-05,Networking & Storage,false,,Wednesday,26396.55
1089,SKU0007,2025-05-21,1,KwaZulu-Natal,Individual,17999,16734.68,7.02,16734.68,2025-05,Computers & Laptops,false,,Wednesday,16734.68
1090,SKU0004,2025-05-21,1,Free State,Individual,45999,40387.66,12.2,40387.66,2025-05,Computers & Laptops,false,,Wednesday,40387.66
1091,SKU0018,2025-05-21,1,Western Cape,Individual,4999,4409.17,11.8,4409.17,2025-05,Accessories & Peripherals,false,,Wednesday,4409.17
1092,SKU0025,2025-05-31,1,Eastern Cape,Individual,2999,2542.81,15.21,2542.81,2025-05,Networking & Storage,false,,Saturday,2542.81
1093,SKU0030,2025-06-05,1,KwaZulu-Natal,Business,12999,10749.51,17.31,10749.51,2025-06,Wearables & Smart Devices,false,,Thursday,10749.51
1094,SKU0026,2025-06-05,1,Eastern Cape,Business,2535,2148.2,15.26,2148.2,2025-06,Software & Licensing,false,,Thursday,2148.2
1095,SKU0027,2025-06-05,1,Free State,Individual,4087,3322.59,18.7,3322.59,2025-06,Software & Licensing,false,,Thursday,3322.59
1096,SKU0014,2025-06-05,1,Western Cape,Individual,23999,20337.26,15.26,20337.26,2025-06,Mobile & Smartphones,false,,Thursday,20337.26
1097,SKU0030,2025-06-05,1,Eastern Cape,Individual,12999,12114,6.81,12114,2025-06,Wearables & Smart Devices,false,,Thursday,12114
1098,SKU0030,2025-06-10,1,Free State,Business,12999,11759.57,9.53,11759.57,2025-06,Wearables & Smart Devices,false,,Tuesday,11759.57
1099,SKU0029,2025-06-10,1,KwaZulu-Natal,Individual,24999,22657.44,9.37,22657.44,2025-06,Gaming & Entertainment,false,,Tuesday,22657.44
1100,SKU0020,2025-06-15,2,Free State,Premium,5579,5054.86,9.39,10109.72,2025-06,Displays & Audio Visual,false,,Sunday,10109.72
1101,SKU0027,2025-06-20,1,KwaZulu-Natal,Individual,4087,3389.77,17.06,3389.77,2025-06,Software & Licensing,false,,Friday,3389.77
1102,SKU0008,2025-06-20,2,Gauteng,Individual,26999,25835.34,4.31,51670.68,2025-06,Computers & Laptops,false,,Friday,51670.68
1103,SKU0030,2025-06-25,1,Free State,Individual,12999,12870.01,0.99,12870.01,2025-06,Wearables & Smart Devices,false,,Wednesday,12870.01
1104,SKU0008,2025-06-25,2,Gauteng,Premium,26999,24181.82,10.43,48363.65,2025-06,Computers & Laptops,false,,Wednesday,48363.65
1105,SKU0015,2025-06-25,1,Gauteng,Individual,8999,8899.07,1.11,8899.07,2025-06,Accessories & Peripherals,false,,Wednesday,8899.07
1106,SKU0029,2025-06-25,1,Western Cape,Individual,24999,21741.55,13.03,21741.55,2025-06,Gaming & Entertainment,false,,Wednesday,21741.55
1107,SKU0004,2025-06-25,1,KwaZulu-Natal,Individual,45999,42435.71,7.75,42435.71,2025-06,Computers & Laptops,false,,Wednesday,42435.71
1108,SKU0012,2025-06-25,1,Eastern Cape,Business,28999,27041.29,6.75,27041.29,2025-06,Mobile & Smartphones,false,,Wednesday,27041.29
1109,SKU0004,2025-06-25,1,Free State,Business,45999,37554.8,18.36,37554.8,2025-06,Computers & Laptops,false,,Wednesday,37554.8
1110,SKU0016,2025-06-30,1,Gauteng,Individual,1299,1129.25,13.07,1129.25,2025-06,Accessories & Peripherals,false,,Monday,1129.25
1111,SKU0030,2025-06-30,1,Western Cape,Individual,12999,12173.43,6.35,12173.43,2025-06,Wearables & Smart Devices,false,,Monday,12173.43
1112,SKU0009,2025-07-05,1,Free State,Business,24999,19184.58,23.26,19184.58,2025-07,Mobile & Smartphones,false,,Saturday,19184.58
1113,SKU0021,2025-07-25,2,Free State,Individual,8999,7778.53,13.56,15557.06,2025-07,Displays & Audio Visual,false,,Friday,15557.06
1114,SKU0008,2025-07-25,1,Free State,Individual,26999,26572.74,1.58,26572.74,2025-07,Computers & Laptops,false,,Friday,26572.74
1115,SKU0017,2025-07-25,1,Gauteng,Individual,3999,3724.36,6.87,3724.36,2025-07,Accessories & Peripherals,false,,Friday,3724.36
1116,SKU0030,2025-07-25,1,KwaZulu-Natal,Individual,12999,11592.5,10.82,11592.5,2025-07,Wearables & Smart Devices,false,,Friday,11592.5
1117,SKU0019,2025-07-30,2,Free State,Individual,12999,12482.96,3.97,24965.93,2025-07,Displays & Audio Visual,false,,Wednesday,24965.93
1118,SKU0018,2025-07-30,1,Eastern Cape,Individual,4999,4289.01,14.2,4289.01,2025-07,Accessories & Peripherals,false,,Wednesday,4289.01
1119,SKU0028,2025-07-30,2,KwaZulu-Natal,Individual,34999,32609.09,6.83,65218.18,2025-07,Gaming & Entertainment,false,,Wednesday,65218.18
1120,SKU0024,2025-07-30,2,KwaZulu-Natal,Individual,14999,13494.55,10.03,26989.09,2025-07,Networking & Storage,false,,Wednesday,26989.09
1121,SKU0012,2025-08-04,1,Gauteng,Individual,28999,24626.72,15.08,24626.72,2025-08,Mobile & Smartphones,false,,Monday,24626.72
1122,SKU0010,2025-08-09,1,Gauteng,Business,32999,26352.68,20.14,26352.68,2025-08,Mobile & Smartphones,false,,Saturday,26352.68
1123,SKU0030,2025-08-09,1,KwaZulu-Natal,Business,12999,10310.27,20.68,10310.27,2025-08,Wearables & Smart Devices,false,,Saturday,10310.27
1124,SKU0016,2025-08-09,2,Free State,Business,1299,1169.24,9.99,2338.48,2025-08,Accessories & Peripherals,false,,Saturday,2338.48
1125,SKU0028,2025-08-09,1,Western Cape,Business,34999,27256.29,22.12,27256.29,2025-08,Gaming & Entertainment,false,,Saturday,27256.29
1126,SKU0009,2025-08-09,1,Eastern Cape,Individual,24999,21543.86,13.82,21543.86,2025-08,Mobile & Smartphones,false,,Saturday,21543.86
1127,SKU0004,2025-08-09,1,Gauteng,Individual,45999,38058.33,17.26,38058.33,2025-08,Computers & Laptops,false,,Saturday,38058.33
1128,SKU0021,2025-08-14,2,Free State,Individual,8999,8124.63,9.72,16249.25,2025-08,Displays & Audio Visual,false,,Thursday,16249.25
1129,SKU0022,2025-08-14,2,Eastern Cape,Individual,6999,5669.33,19,11338.66,2025-08,Displays & Audio Visual,false,,Thursday,11338.66
1130,SKU0026,2025-08-14,2,KwaZulu-Natal,Individual,2535,2162.92,14.68,4325.84,2025-08,Software & Licensing,false,,Thursday,4325.84
1131,SKU0004,2025-08-14,2,Eastern Cape,Individual,45999,42834.66,6.88,85669.32,2025-08,Computers & Laptops,false,,Thursday,85669.32
1132,SKU0029,2025-08-19,1,Gauteng,Individual,24999,21705.82,13.17,21705.82,2025-08,Gaming & Entertainment,false,,Tuesday,21705.82
1133,SKU0009,2025-08-19,1,Western Cape,Individual,24999,21713.98,13.14,21713.98,2025-08,Mobile & Smartphones,false,,Tuesday,21713.98
1134,SKU0015,2025-08-19,1,Eastern Cape,Individual,8999,8410.83,6.54,8410.83,2025-08,Accessories & Peripherals,false,,Tuesday,8410.83
1135,SKU0006,2025-08-19,1,Free State,Individual,22999,20345.57,11.54,20345.57,2025-08,Computers & Laptops,false,,Tuesday,20345.57
1136,SKU0029,2025-08-24,1,Gauteng,Individual,24999,24405.48,2.37,24405.48,2025-08,Gaming & Entertainment,false,,Sunday,24405.48
1137,SKU0025,2025-08-24,2,Eastern Cape,Individual,2999,2863.28,4.53,5726.56,2025-08,Networking & Storage,false,,Sunday,5726.56
